pt452,418307.257,4239242.023,953.073,
pt453,418307.571,4239244.214,953.100,
pt454,418308.378,4239244.049,952.967,
pt455,418308.741,4239245.938,952.860,
pt456,418308.722,4239245.885,952.803,
pt457,418307.982,4239245.952,952.754,
pt458,418308.271,4239247.471,952.690,
pt459,418309.099,4239247.365,952.660,
pt460,418309.516,4239247.796,952.874,
pt461,418308.678,4239248.878,952.914,
pt462,418309.965,4239249.777,952.681,
pt463,418309.325,4239251.341,952.407,
pt464,418310.595,4239251.933,952.372,
pt465,418309.970,4239253.673,952.187,
pt466,418311.167,4239255.146,951.893,
pt467,418310.673,4239257.074,951.696,
pt468,418311.850,4239258.576,951.599,
pt469,418311.330,4239260.670,951.561,
pt470,418312.457,4239262.917,951.518,
pt471,418311.872,4239264.954,951.513,
pt472,418313.262,4239266.877,951.473,
pt473,418312.649,4239268.694,951.544,
pt474,418313.819,4239270.198,951.544,
pt475,418313.060,4239271.867,951.642,
pt476,418313.959,4239273.288,951.660,
pt477,418313.098,4239274.371,951.680,
pt478,418314.244,4239275.202,951.628,
pt479,418313.453,4239276.262,951.597,
pt480,418314.279,4239276.616,951.567,
pt481,418313.636,4239276.941,951.536,
pt482,418314.497,4239277.662,951.609,
pt483,418313.939,4239278.824,951.535,
pt484,418314.685,4239279.644,951.485,
pt485,418314.071,4239280.605,951.489,
pt486,418315.199,4239281.815,951.409,
pt487,418314.577,4239282.014,951.295,
pt488,418314.076,4239279.919,951.524,
pt489,418052.080,4239285.516,976.382,
pt490,418051.723,4239284.577,976.281,
pt491,418051.215,4239285.060,976.371,
pt492,418051.326,4239284.478,976.357,
pt493,418047.233,4239283.720,976.595,
pt494,418047.584,4239283.162,976.550,
