pile465,360480.880,4345956.228,0.000,
pile466,360477.385,4345956.228,0.000,
pile467,360473.890,4345956.228,0.000,
pile468,360470.397,4345956.228,0.000,
pile469,360466.904,4345956.228,0.000,
pile470,360463.411,4345956.228,0.000,
pile471,360459.918,4345956.228,0.000,
pile472,360456.426,4345956.228,0.000,
pile473,360454.098,4345956.228,0.000,
pile474,360578.790,4345966.228,0.000,
pile475,360576.461,4345966.228,0.000,
pile476,360574.131,4345966.228,0.000,
pile477,360571.801,4345966.228,0.000,
pile478,360568.308,4345966.228,0.000,
pile479,360564.817,4345966.228,0.000,
pile480,360561.326,4345966.228,0.000,
pile481,360557.835,4345966.228,0.000,
pile482,360554.344,4345966.228,0.000,
pile483,360550.850,4345966.228,0.000,
pile484,360547.358,4345966.228,0.000,
pile485,360543.869,4345966.228,0.000,
pile486,360540.387,4345966.228,0.000,
pile487,360536.910,4345966.228,0.000,
pile488,360533.434,4345966.228,0.000,
pile489,360529.951,4345966.228,0.000,
pile490,360526.467,4345966.228,0.000,
pile491,360522.985,4345966.228,0.000,
pile492,360519.499,4345966.228,0.000,
pile493,360516.011,4345966.228,0.000,
pile494,360512.526,4345966.228,0.000,
pile495,360509.032,4345966.228,0.000,
pile496,360505.538,4345966.228,0.000,
pile497,360502.056,4345966.228,0.000,
pile498,360498.577,4345966.228,0.000,
pile499,360495.099,4345966.228,0.000,
pile500,360491.616,4345966.228,0.000,
pile501,360488.129,4345966.228,0.000,
pile502,360484.641,4345966.228,0.000,
pile503,360481.148,4345966.228,0.000,
pile504,360477.654,4345966.228,0.000,
pile505,360474.159,4345966.228,0.000,
pile506,360470.665,4345966.228,0.000,
pile507,360467.172,4345966.228,0.000,
pile508,360463.678,4345966.228,0.000,
pile509,360460.187,4345966.228,0.000,
pile510,360456.697,4345966.228,0.000,
pile511,360453.205,4345966.228,0.000,
pile512,360450.877,4345966.228,0.000,
pile513,360557.521,4345958.903,0.000,
pile514,360550.540,4345958.903,0.000,
pile515,360547.048,4345958.903,0.000,
pile516,360561.326,4345968.903,0.000,
pile517,360557.835,4345968.903,0.000,
pile518,360554.344,4345968.903,0.000,
pile519,360550.850,4345968.903,0.000,
pile520,360547.358,4345968.903,0.000,
pile521,360543.869,4345968.903,0.000,
pile522,360540.387,4345968.903,0.000,
pile523,360529.951,4345968.903,0.000,
pile524,360526.467,4345968.903,0.000,
pile525,360519.499,4345968.903,0.000,
pile526,360509.032,4345968.903,0.000,
pile527,360598.255,4345958.903,0.000,
pile528,360592.440,4345958.903,0.000,
pile529,360588.946,4345958.903,0.000,
pile530,360585.452,4345958.903,0.000,
pile531,360581.957,4345958.903,0.000,
pile532,360578.463,4345958.903,0.000,
pile533,360574.968,4345958.903,0.000,
pile534,360571.475,4345958.903,0.000,
pile535,360567.984,4345958.903,0.000,
pile536,360564.497,4345958.903,0.000,
pile537,360561.010,4345958.903,0.000,
pile538,360554.034,4345958.903,0.000,
pile539,360543.566,4345958.903,0.000,
pile540,360540.092,4345958.903,0.000,
pile541,360536.612,4345958.903,0.000,
pile542,360533.135,4345958.903,0.000,
pile543,360529.652,4345958.903,0.000,
pile544,360526.171,4345958.903,0.000,
pile545,360522.693,4345958.903,0.000,
pile546,360519.208,4345958.903,0.000,
pile547,360515.722,4345958.903,0.000,
pile548,360512.231,4345958.903,0.000,
pile549,360508.737,4345958.903,0.000,
pile550,360505.251,4345958.903,0.000,
pile551,360501.774,4345958.903,0.000,
pile552,360498.297,4345958.903,0.000,
pile553,360494.823,4345958.903,0.000,
pile554,360491.345,4345958.903,0.000,
pile555,360487.860,4345958.903,0.000,
pile556,360484.373,4345958.903,0.000,
pile557,360480.880,4345958.903,0.000,
pile558,360477.385,4345958.903,0.000,
pile559,360473.890,4345958.903,0.000,
pile560,360470.397,4345958.903,0.000,
pile561,360466.904,4345958.903,0.000,
pile562,360463.411,4345958.903,0.000,
pile563,360459.918,4345958.903,0.000,
pile564,360456.426,4345958.903,0.000,
pile565,360454.098,4345958.903,0.000,
pile566,360578.790,4345968.903,0.000,
pile567,360576.461,4345968.903,0.000,
pile568,360574.131,4345968.903,0.000,
pile569,360571.801,4345968.903,0.000,
pile570,360568.308,4345968.903,0.000,
pile571,360564.817,4345968.903,0.000,
pile572,360536.910,4345968.903,0.000,
pile573,360533.434,4345968.903,0.000,
pile574,360522.985,4345968.903,0.000,
pile575,360516.011,4345968.903,0.000,
pile576,360512.526,4345968.903,0.000,
pile577,360505.538,4345968.903,0.000,
pile578,360502.056,4345968.903,0.000,
pile579,360498.577,4345968.903,0.000,
pile580,360495.099,4345968.903,0.000,
pile581,360491.616,4345968.903,0.000,
pile582,360488.129,4345968.903,0.000,
pile583,360484.641,4345968.903,0.000,
pile584,360481.148,4345968.903,0.000,
pile585,360477.654,4345968.903,0.000,
pile586,360474.159,4345968.903,0.000,
pile587,360470.665,4345968.903,0.000,
pile588,360467.172,4345968.903,0.000,
pile589,360463.678,4345968.903,0.000,
pile590,360460.187,4345968.903,0.000,
pile591,360456.697,4345968.903,0.000,
pile592,360453.205,4345968.903,0.000,
pile593,360450.877,4345968.903,0.000,
pile594,360595.931,4345958.903,0.000,
pile595,355302.100,4348569.918,0.000,
pile596,355303.819,4348571.967,0.000,
pile597,355303.879,4348568.425,0.000,
pile598,355305.599,4348570.474,0.000,
pile599,355306.546,4348566.187,0.000,
pile600,355308.266,4348568.236,0.000,
pile601,355309.211,4348563.951,0.000,
pile602,355310.931,4348566.000,0.000,
pile603,355311.881,4348561.710,0.000,
pile604,355313.601,4348563.759,0.000,
pile605,355314.552,4348559.469,0.000,
pile606,355316.272,4348561.518,0.000,
pile607,355317.223,4348557.228,0.000,
pile608,355318.943,4348559.277,0.000,
pile609,355319.893,4348554.988,0.000,
pile610,355321.613,4348557.037,0.000,
pile611,355322.562,4348552.748,0.000,
pile612,355324.282,4348554.797,0.000,
pile613,355325.234,4348550.506,0.000,
pile614,355326.954,4348552.555,0.000,
pile615,355327.910,4348548.261,0.000,
pile616,355329.629,4348550.310,0.000,
pile617,355330.585,4348546.016,0.000,
pile618,355332.305,4348548.065,0.000,
pile619,355333.259,4348543.772,0.000,
pile620,355334.979,4348545.821,0.000,
pile621,355335.934,4348541.528,0.000,
pile622,355337.654,4348543.577,0.000,
pile623,355338.608,4348539.284,0.000,
pile624,355340.328,4348541.333,0.000,
pile625,355341.281,4348537.041,0.000,
pile626,355343.001,4348539.090,0.000,
pile627,355343.956,4348534.797,0.000,
pile628,355345.675,4348536.846,0.000,
pile629,355346.631,4348532.552,0.000,
pile630,355348.350,4348534.601,0.000,
pile631,355349.304,4348530.309,0.000,
pile632,355351.023,4348532.358,0.000,
pile633,355351.978,4348528.065,0.000,
pile634,355353.698,4348530.114,0.000,
pile635,355354.655,4348525.819,0.000,
pile636,355356.374,4348527.868,0.000,
pile637,355357.332,4348523.573,0.000,
pile638,355359.051,4348525.622,0.000,
pile639,355360.008,4348521.327,0.000,
pile640,355361.727,4348523.376,0.000,
pile641,355362.682,4348519.084,0.000,
pile642,355364.401,4348521.133,0.000,
pile643,355365.351,4348516.844,0.000,
pile644,355367.070,4348518.893,0.000,
pile645,355368.017,4348514.607,0.000,
pile646,355369.736,4348516.656,0.000,
pile647,355370.684,4348512.369,0.000,
pile648,355372.403,4348514.418,0.000,
pile649,355373.354,4348510.128,0.000,
pile650,355375.074,4348512.177,0.000,
pile651,355375.137,4348508.633,0.000,
pile652,355376.856,4348510.682,0.000,
pile653,355303.865,4348558.517,0.000,
pile654,355305.584,4348560.566,0.000,
pile655,355305.642,4348557.025,0.000,
pile656,355307.361,4348559.075,0.000,
pile657,355308.311,4348554.786,0.000,
pile658,355310.031,4348556.835,0.000,
pile659,355310.985,4348552.542,0.000,
pile660,355312.705,4348554.591,0.000,
pile661,355313.660,4348550.297,0.000,
pile662,355315.380,4348552.347,0.000,
pile663,355316.333,4348548.055,0.000,
pile664,355318.052,4348550.104,0.000,
pile665,355319.006,4348545.812,0.000,
pile666,355320.725,4348547.861,0.000,
pile667,355321.679,4348543.569,0.000,
pile668,355323.398,4348545.618,0.000,
pile669,355324.351,4348541.327,0.000,
pile670,355326.071,4348543.376,0.000,
pile671,355327.026,4348539.082,0.000,
pile672,355328.745,4348541.131,0.000,
pile673,355329.702,4348536.836,0.000,
pile674,355331.422,4348538.886,0.000,
pile675,355332.378,4348534.592,0.000,
pile676,355334.097,4348536.641,0.000,
pile677,355335.052,4348532.348,0.000,
pile678,355336.771,4348534.397,0.000,
pile679,355337.725,4348530.105,0.000,
pile680,355339.444,4348532.154,0.000,
pile681,355339.508,4348528.609,0.000,
pile682,355341.227,4348530.658,0.000,
